Date,Open,High,Low,Close,Adj Close,Volume,Next Price,Day _n-1 Price,Day _n-2 Price,Day _n-3 Price,Day _n-4 Price,Day _n-5 Price
2017-01-26,30.417499542236328,30.610000610351562,30.399999618530273,30.485000610351562,28.370817184448242,105350400,30.487499237060547,30.469999313354492,29.99250030517578,30.020000457763672,30.0,29.94499969482422
2017-01-27,30.53499984741211,30.587499618530273,30.399999618530273,30.487499237060547,28.37314224243164,82251600,30.407499313354492,30.485000610351562,30.469999313354492,29.99250030517578,30.020000457763672,30.0
2017-01-30,30.232500076293945,30.407499313354492,30.165000915527344,30.407499313354492,28.29869270324707,121510000,30.337499618530273,30.487499237060547,30.485000610351562,30.469999313354492,29.99250030517578,30.020000457763672
2017-01-31,30.287500381469727,30.34749984741211,30.155000686645508,30.337499618530273,28.233549118041992,196804000,32.1875,30.407499313354492,30.487499237060547,30.485000610351562,30.469999313354492,29.99250030517578
2017-02-01,31.75749969482422,32.622501373291016,31.752500534057617,32.1875,29.95525360107422,447940000,32.13249969482422,30.337499618530273,30.407499313354492,30.487499237060547,30.485000610351562,30.469999313354492
2017-02-02,31.9950008392334,32.34749984741211,31.94499969482422,32.13249969482422,29.904067993164062,134841600,32.27000045776367,32.1875,30.337499618530273,30.407499313354492,30.487499237060547,30.485000610351562
2017-02-03,32.07749938964844,32.29750061035156,32.040000915527344,32.27000045776367,30.032024383544922,98029200,32.5724983215332,32.13249969482422,32.1875,30.337499618530273,30.407499313354492,30.487499237060547
2017-02-06,32.282501220703125,32.625,32.224998474121094,32.5724983215332,30.313547134399414,107383600,32.88249969482422,32.27000045776367,32.13249969482422,32.1875,30.337499618530273,30.407499313354492
2017-02-07,32.6349983215332,33.022499084472656,32.61249923706055,32.88249969482422,30.602046966552734,152735200,33.0099983215332,32.5724983215332,32.27000045776367,32.13249969482422,32.1875,30.337499618530273
2017-02-08,32.837501525878906,33.05500030517578,32.80500030517578,33.0099983215332,30.720703125,92016400,33.10499954223633,32.88249969482422,32.5724983215332,32.27000045776367,32.13249969482422,32.1875
2017-02-09,32.912498474121094,33.11249923706055,32.779998779296875,33.10499954223633,30.942697525024414,113399600,33.029998779296875,33.0099983215332,32.88249969482422,32.5724983215332,32.27000045776367,32.13249969482422
2017-02-10,33.1150016784668,33.23500061035156,33.01250076293945,33.029998779296875,30.872600555419922,80262000,33.3224983215332,33.10499954223633,33.0099983215332,32.88249969482422,32.5724983215332,32.27000045776367
2017-02-13,33.27000045776367,33.45500183105469,33.1875,33.3224983215332,31.145994186401367,92141600,33.755001068115234,33.029998779296875,33.10499954223633,33.0099983215332,32.88249969482422,32.5724983215332
2017-02-14,33.36750030517578,33.772499084472656,33.3125,33.755001068115234,31.550241470336914,132904800,33.877498626708984,33.3224983215332,33.029998779296875,33.10499954223633,33.0099983215332,32.88249969482422
2017-02-15,33.880001068115234,34.067501068115234,33.654998779296875,33.877498626708984,31.664730072021484,142492400,33.837501525878906,33.755001068115234,33.3224983215332,33.029998779296875,33.10499954223633,33.0099983215332
2017-02-16,33.91749954223633,33.974998474121094,33.709999084472656,33.837501525878906,31.627342224121094,90338400,33.93000030517578,33.877498626708984,33.755001068115234,33.3224983215332,33.029998779296875,33.10499954223633
2017-02-17,33.775001525878906,33.95750045776367,33.775001525878906,33.93000030517578,31.713815689086914,88792800,34.17499923706055,33.837501525878906,33.877498626708984,33.755001068115234,33.3224983215332,33.029998779296875
2017-02-21,34.057498931884766,34.1875,33.994998931884766,34.17499923706055,31.942798614501953,98028800,34.27750015258789,33.93000030517578,33.837501525878906,33.877498626708984,33.755001068115234,33.3224983215332
2017-02-22,34.10749816894531,34.279998779296875,34.02750015258789,34.27750015258789,32.038604736328125,83347600,34.13249969482422,34.17499923706055,33.93000030517578,33.837501525878906,33.877498626708984,33.755001068115234
2017-02-23,34.345001220703125,34.369998931884766,34.07500076293945,34.13249969482422,31.903085708618164,83152800,34.165000915527344,34.27750015258789,34.17499923706055,33.93000030517578,33.837501525878906,33.877498626708984
2017-02-24,33.977500915527344,34.165000915527344,33.81999969482422,34.165000915527344,31.93345832824707,87106400,34.23249816894531,34.13249969482422,34.27750015258789,34.17499923706055,33.93000030517578,33.837501525878906
2017-02-27,34.28499984741211,34.36000061035156,34.06999969482422,34.23249816894531,31.996551513671875,81029600,34.247501373291016,34.165000915527344,34.13249969482422,34.27750015258789,34.17499923706055,33.93000030517578
2017-02-28,34.27000045776367,34.36000061035156,34.17499923706055,34.247501373291016,32.01056671142578,93931600,34.9474983215332,34.23249816894531,34.165000915527344,34.13249969482422,34.27750015258789,34.17499923706055
2017-03-01,34.47249984741211,35.037498474121094,34.400001525878906,34.9474983215332,32.664825439453125,145658400,34.7400016784668,34.247501373291016,34.23249816894531,34.165000915527344,34.13249969482422,34.27750015258789
2017-03-02,35.0,35.06999969482422,34.689998626708984,34.7400016784668,32.470909118652344,104844000,34.94499969482422,34.9474983215332,34.247501373291016,34.23249816894531,34.165000915527344,34.13249969482422
2017-03-03,34.69499969482422,34.95750045776367,34.647499084472656,34.94499969482422,32.662506103515625,84432400,34.834999084472656,34.7400016784668,34.9474983215332,34.247501373291016,34.23249816894531,34.165000915527344
2017-03-06,34.842498779296875,34.942501068115234,34.650001525878906,34.834999084472656,32.5596923828125,87000000,34.880001068115234,34.94499969482422,34.7400016784668,34.9474983215332,34.247501373291016,34.23249816894531
2017-03-07,34.76499938964844,34.994998931884766,34.6974983215332,34.880001068115234,32.601749420166016,69785200,34.75,34.834999084472656,34.94499969482422,34.7400016784668,34.9474983215332,34.247501373291016
2017-03-08,34.73749923706055,34.95000076293945,34.70500183105469,34.75,32.480247497558594,74828800,34.66999816894531,34.880001068115234,34.834999084472656,34.94499969482422,34.7400016784668,34.9474983215332
2017-03-09,34.685001373291016,34.6974983215332,34.26250076293945,34.66999816894531,32.40546798706055,88623600,34.78499984741211,34.75,34.880001068115234,34.834999084472656,34.94499969482422,34.7400016784668
2017-03-10,34.8125,34.84000015258789,34.65999984741211,34.78499984741211,32.51296615600586,78451200,34.79999923706055,34.66999816894531,34.75,34.880001068115234,34.834999084472656,34.94499969482422
2017-03-13,34.712501525878906,34.85749816894531,34.70500183105469,34.79999923706055,32.5269775390625,69686800,34.747501373291016,34.78499984741211,34.66999816894531,34.75,34.880001068115234,34.834999084472656
2017-03-14,34.82500076293945,34.912498474121094,34.709999084472656,34.747501373291016,32.4779167175293,61236400,35.1150016784668,34.79999923706055,34.78499984741211,34.66999816894531,34.75,34.880001068115234
2017-03-15,34.852500915527344,35.1875,34.75749969482422,35.1150016784668,32.8213996887207,102767200,35.17250061035156,34.747501373291016,34.79999923706055,34.78499984741211,34.66999816894531,34.75
2017-03-16,35.18000030517578,35.255001068115234,35.064998626708984,35.17250061035156,32.875152587890625,76928000,34.997501373291016,35.1150016784668,34.747501373291016,34.79999923706055,34.78499984741211,34.66999816894531
2017-03-17,35.25,35.25,34.97249984741211,34.997501373291016,32.711585998535156,175540000,35.3650016784668,35.17250061035156,35.1150016784668,34.747501373291016,34.79999923706055,34.78499984741211
2017-03-20,35.099998474121094,35.375,35.057498931884766,35.3650016784668,33.055091857910156,86168000,34.959999084472656,34.997501373291016,35.17250061035156,35.1150016784668,34.747501373291016,34.79999923706055
2017-03-21,35.52750015258789,35.70000076293945,34.932498931884766,34.959999084472656,32.67653274536133,158119600,35.35499954223633,35.3650016784668,34.997501373291016,35.17250061035156,35.1150016784668,34.747501373291016
2017-03-22,34.962501525878906,35.400001525878906,34.939998626708984,35.35499954223633,33.04572677612305,103440800,35.22999954223633,34.959999084472656,35.3650016784668,34.997501373291016,35.17250061035156,35.1150016784668
2017-03-23,35.314998626708984,35.39500045776367,35.15250015258789,35.22999954223633,32.928897857666016,81385200,35.15999984741211,35.35499954223633,34.959999084472656,35.3650016784668,34.997501373291016,35.17250061035156
2017-03-24,35.375,35.435001373291016,35.087501525878906,35.15999984741211,32.86347198486328,89582400,35.220001220703125,35.22999954223633,35.35499954223633,34.959999084472656,35.3650016784668,34.997501373291016
2017-03-27,34.84749984741211,35.30500030517578,34.654998779296875,35.220001220703125,32.919559478759766,94300400,35.95000076293945,35.15999984741211,35.22999954223633,35.35499954223633,34.959999084472656,35.3650016784668
2017-03-28,35.227500915527344,36.0099983215332,35.154998779296875,35.95000076293945,33.60187911987305,133499200,36.029998779296875,35.220001220703125,35.15999984741211,35.22999954223633,35.35499954223633,34.959999084472656
2017-03-29,35.91999816894531,36.122501373291016,35.79750061035156,36.029998779296875,33.676639556884766,116760000,35.98249816894531,35.95000076293945,35.220001220703125,35.15999984741211,35.22999954223633,35.35499954223633
2017-03-30,36.04750061035156,36.125,35.875,35.98249816894531,33.63223648071289,84829200,35.915000915527344,36.029998779296875,35.95000076293945,35.220001220703125,35.15999984741211,35.22999954223633
2017-03-31,35.93000030517578,36.067501068115234,35.752498626708984,35.915000915527344,33.569156646728516,78646800,35.92499923706055,35.98249816894531,36.029998779296875,35.95000076293945,35.220001220703125,35.15999984741211
2017-04-03,35.9275016784668,36.029998779296875,35.76250076293945,35.92499923706055,33.578495025634766,79942800,36.192501068115234,35.915000915527344,35.98249816894531,36.029998779296875,35.95000076293945,35.220001220703125
2017-04-04,35.8125,36.22249984741211,35.79249954223633,36.192501068115234,33.828521728515625,79565600,36.005001068115234,35.92499923706055,35.915000915527344,35.98249816894531,36.029998779296875,35.95000076293945
2017-04-05,36.05500030517578,36.3650016784668,35.95249938964844,36.005001068115234,33.653282165527344,110871600,35.915000915527344,36.192501068115234,35.92499923706055,35.915000915527344,35.98249816894531,36.029998779296875
2017-04-06,36.0724983215332,36.130001068115234,35.86249923706055,35.915000915527344,33.569156646728516,84596000,35.834999084472656,36.005001068115234,36.192501068115234,35.92499923706055,35.915000915527344,35.98249816894531
2017-04-07,35.932498931884766,36.04499816894531,35.817501068115234,35.834999084472656,33.494380950927734,66688800,35.79249954223633,35.915000915527344,36.005001068115234,36.192501068115234,35.92499923706055,35.915000915527344
2017-04-10,35.900001525878906,35.970001220703125,35.724998474121094,35.79249954223633,33.454654693603516,75733600,35.407501220703125,35.834999084472656,35.915000915527344,36.005001068115234,36.192501068115234,35.92499923706055
2017-04-11,35.73500061035156,35.837501525878906,35.01499938964844,35.407501220703125,33.09479522705078,121517600,35.45000076293945,35.79249954223633,35.834999084472656,35.915000915527344,36.005001068115234,36.192501068115234
2017-04-12,35.400001525878906,35.537498474121094,35.252498626708984,35.45000076293945,33.13452911376953,81400000,35.26250076293945,35.407501220703125,35.79249954223633,35.834999084472656,35.915000915527344,36.005001068115234
2017-04-13,35.477500915527344,35.595001220703125,35.26250076293945,35.26250076293945,32.95927810668945,71291600,35.45750045776367,35.45000076293945,35.407501220703125,35.79249954223633,35.834999084472656,35.915000915527344
2017-04-17,35.369998931884766,35.470001220703125,35.217498779296875,35.45750045776367,33.141536712646484,66328400,35.29999923706055,35.26250076293945,35.45000076293945,35.407501220703125,35.79249954223633,35.834999084472656
2017-04-18,35.352500915527344,35.5099983215332,35.27750015258789,35.29999923706055,32.994327545166016,58790000,35.16999816894531,35.45750045776367,35.26250076293945,35.45000076293945,35.407501220703125,35.79249954223633
2017-04-19,35.470001220703125,35.5,35.11249923706055,35.16999816894531,32.872806549072266,69313600,35.61000061035156,35.29999923706055,35.45750045776367,35.26250076293945,35.45000076293945,35.407501220703125
2017-04-20,35.30500030517578,35.72999954223633,35.290000915527344,35.61000061035156,33.28407287597656,93278400,35.567501068115234,35.16999816894531,35.29999923706055,35.45750045776367,35.26250076293945,35.45000076293945
2017-04-21,35.61000061035156,35.66999816894531,35.462501525878906,35.567501068115234,33.244361877441406,69283600,35.90999984741211,35.61000061035156,35.16999816894531,35.29999923706055,35.45750045776367,35.26250076293945
2017-04-24,35.875,35.98749923706055,35.79499816894531,35.90999984741211,33.564476013183594,68537200,36.13249969482422,35.567501068115234,35.61000061035156,35.16999816894531,35.29999923706055,35.45750045776367
2017-04-25,35.977500915527344,36.224998474121094,35.967498779296875,36.13249969482422,33.77244186401367,75486000,35.91999816894531,35.90999984741211,35.567501068115234,35.61000061035156,35.16999816894531,35.29999923706055
2017-04-26,36.11750030517578,36.150001525878906,35.845001220703125,35.91999816894531,33.57381820678711,80164800,35.9474983215332,36.13249969482422,35.90999984741211,35.567501068115234,35.61000061035156,35.16999816894531
2017-04-27,35.97999954223633,36.040000915527344,35.82749938964844,35.9474983215332,33.59953308105469,56985200,35.912498474121094,35.91999816894531,36.13249969482422,35.90999984741211,35.567501068115234,35.61000061035156
2017-04-28,36.022499084472656,36.07500076293945,35.817501068115234,35.912498474121094,33.56680679321289,83441600,36.64500045776367,35.9474983215332,35.91999816894531,36.13249969482422,35.90999984741211,35.567501068115234
2017-05-01,36.275001525878906,36.79999923706055,36.2400016784668,36.64500045776367,34.25147247314453,134411600,36.877498626708984,35.912498474121094,35.9474983215332,35.91999816894531,36.13249969482422,35.90999984741211
2017-05-02,36.8849983215332,37.022499084472656,36.709999084472656,36.877498626708984,34.46879577636719,181408800,36.76499938964844,36.64500045776367,35.912498474121094,35.9474983215332,35.91999816894531,36.13249969482422
2017-05-03,36.397499084472656,36.872501373291016,36.067501068115234,36.76499938964844,34.3636360168457,182788000,36.63249969482422,36.877498626708984,36.64500045776367,35.912498474121094,35.9474983215332,35.91999816894531
2017-05-04,36.630001068115234,36.78499984741211,36.45249938964844,36.63249969482422,34.23978805541992,93487600,37.2400016784668,36.76499938964844,36.877498626708984,36.64500045776367,35.912498474121094,35.9474983215332
2017-05-05,36.689998626708984,37.244998931884766,36.689998626708984,37.2400016784668,34.80760192871094,109310800,38.252498626708984,36.63249969482422,36.76499938964844,36.877498626708984,36.64500045776367,35.912498474121094
2017-05-08,37.25749969482422,38.42499923706055,37.25749969482422,38.252498626708984,35.75397872924805,195009600,38.497501373291016,37.2400016784668,36.63249969482422,36.76499938964844,36.877498626708984,36.64500045776367
2017-05-09,38.467498779296875,38.720001220703125,38.36249923706055,38.497501373291016,35.982975006103516,156521600,38.314998626708984,38.252498626708984,37.2400016784668,36.63249969482422,36.76499938964844,36.877498626708984
2017-05-10,38.407501220703125,38.48500061035156,38.02750015258789,38.314998626708984,35.81239318847656,103222800,38.48749923706055,38.497501373291016,38.252498626708984,37.2400016784668,36.63249969482422,36.76499938964844
2017-05-11,38.11249923706055,38.51750183105469,38.07749938964844,38.48749923706055,36.12211227416992,109020400,39.025001525878906,38.314998626708984,38.497501373291016,38.252498626708984,37.2400016784668,36.63249969482422
2017-05-12,38.67499923706055,39.10499954223633,38.66749954223633,39.025001525878906,36.62657165527344,130108000,38.92499923706055,38.48749923706055,38.314998626708984,38.497501373291016,38.252498626708984,37.2400016784668
2017-05-15,39.002498626708984,39.162498474121094,38.76250076293945,38.92499923706055,36.53273010253906,104038800,38.86750030517578,39.025001525878906,38.48749923706055,38.314998626708984,38.497501373291016,38.252498626708984
2017-05-16,38.98500061035156,39.01499938964844,38.68000030517578,38.86750030517578,36.478759765625,80194000,37.5625,38.92499923706055,39.025001525878906,38.48749923706055,38.314998626708984,38.497501373291016
2017-05-17,38.400001525878906,38.64250183105469,37.4275016784668,37.5625,35.25395584106445,203070800,38.1349983215332,38.86750030517578,38.92499923706055,39.025001525878906,38.48749923706055,38.314998626708984
2017-05-18,37.817501068115234,38.334999084472656,37.782501220703125,38.1349983215332,35.7912712097168,134272800,38.26499938964844,37.5625,38.86750030517578,38.92499923706055,39.025001525878906,38.48749923706055
2017-05-19,38.345001220703125,38.494998931884766,38.157501220703125,38.26499938964844,35.91328048706055,107843200,38.497501373291016,38.1349983215332,37.5625,38.86750030517578,38.92499923706055,39.025001525878906
2017-05-22,38.5,38.64500045776367,38.227500915527344,38.497501373291016,36.13150405883789,91865600,38.45000076293945,38.26499938964844,38.1349983215332,37.5625,38.86750030517578,38.92499923706055
2017-05-23,38.724998474121094,38.724998474121094,38.32749938964844,38.45000076293945,36.086917877197266,79675600,38.334999084472656,38.497501373291016,38.26499938964844,38.1349983215332,37.5625,38.86750030517578
2017-05-24,38.459999084472656,38.54249954223633,38.16749954223633,38.334999084472656,35.97898483276367,76712000,38.467498779296875,38.45000076293945,38.497501373291016,38.26499938964844,38.1349983215332,37.5625
2017-05-25,38.432498931884766,38.587501525878906,38.25749969482422,38.467498779296875,36.10334396362305,76942400,38.40250015258789,38.334999084472656,38.45000076293945,38.497501373291016,38.26499938964844,38.1349983215332
2017-05-26,38.5,38.560001373291016,38.32749938964844,38.40250015258789,36.04233169555664,87710400,38.41749954223633,38.467498779296875,38.334999084472656,38.45000076293945,38.497501373291016,38.26499938964844
2017-05-30,38.35499954223633,38.60749816894531,38.33250045776367,38.41749954223633,36.05641174316406,80507600,38.189998626708984,38.40250015258789,38.467498779296875,38.334999084472656,38.45000076293945,38.497501373291016
2017-05-31,38.49250030517578,38.54249954223633,38.095001220703125,38.189998626708984,35.84288787841797,97804800,38.29499816894531,38.41749954223633,38.40250015258789,38.467498779296875,38.334999084472656,38.45000076293945
2017-06-01,38.29249954223633,38.33250045776367,38.05500030517578,38.29499816894531,35.94144821166992,65616400,38.86249923706055,38.189998626708984,38.41749954223633,38.40250015258789,38.467498779296875,38.334999084472656
2017-06-02,38.39500045776367,38.86249923706055,38.22249984741211,38.86249923706055,36.474063873291016,111082800,38.48249816894531,38.29499816894531,38.189998626708984,38.41749954223633,38.40250015258789,38.467498779296875
2017-06-05,38.584999084472656,38.61249923706055,38.3650016784668,38.48249816894531,36.11740493774414,101326800,38.61249923706055,38.86249923706055,38.29499816894531,38.189998626708984,38.41749954223633,38.40250015258789
2017-06-06,38.474998474121094,38.95249938964844,38.44499969482422,38.61249923706055,36.23943328857422,106499600,38.842498779296875,38.48249816894531,38.86249923706055,38.29499816894531,38.189998626708984,38.41749954223633
2017-06-07,38.755001068115234,38.994998931884766,38.619998931884766,38.842498779296875,36.455291748046875,84278400,38.747501373291016,38.61249923706055,38.48249816894531,38.86249923706055,38.29499816894531,38.189998626708984
2017-06-08,38.8125,38.8849983215332,38.599998474121094,38.747501373291016,36.366127014160156,85003200,37.244998931884766,38.842498779296875,38.61249923706055,38.48249816894531,38.86249923706055,38.29499816894531
2017-06-09,38.79750061035156,38.79750061035156,36.505001068115234,37.244998931884766,34.95597839355469,259530800,36.35499954223633,38.747501373291016,38.842498779296875,38.61249923706055,38.48249816894531,38.86249923706055
2017-06-12,36.435001373291016,36.522499084472656,35.627498626708984,36.35499954223633,34.12067413330078,289229200,36.647499084472656,37.244998931884766,38.747501373291016,38.842498779296875,38.61249923706055,38.48249816894531
2017-06-13,36.790000915527344,36.86249923706055,36.287498474121094,36.647499084472656,34.395198822021484,136661600,36.290000915527344,36.35499954223633,37.244998931884766,38.747501373291016,38.842498779296875,38.61249923706055
2017-06-14,36.875,36.875,35.959999084472656,36.290000915527344,34.05966567993164,126124800,36.0724983215332,36.647499084472656,36.35499954223633,37.244998931884766,38.747501373291016,38.842498779296875
2017-06-15,35.83000183105469,36.119998931884766,35.5525016784668,36.0724983215332,33.85552978515625,128661600,35.567501068115234,36.290000915527344,36.647499084472656,36.35499954223633,37.244998931884766,38.747501373291016
2017-06-16,35.94499969482422,36.125,35.54999923706055,35.567501068115234,33.38157653808594,201444400,36.584999084472656,36.0724983215332,36.290000915527344,36.647499084472656,36.35499954223633,37.244998931884766
2017-06-19,35.915000915527344,36.685001373291016,35.915000915527344,36.584999084472656,34.3365364074707,130165600,36.252498626708984,35.567501068115234,36.0724983215332,36.290000915527344,36.647499084472656,36.35499954223633
2017-06-20,36.717498779296875,36.717498779296875,36.23500061035156,36.252498626708984,34.02446365356445,99600400,36.467498779296875,36.584999084472656,35.567501068115234,36.0724983215332,36.290000915527344,36.647499084472656
2017-06-21,36.380001068115234,36.51750183105469,36.15250015258789,36.467498779296875,34.22625732421875,85063200,36.407501220703125,36.252498626708984,36.584999084472656,35.567501068115234,36.0724983215332,36.290000915527344
2017-06-22,36.442501068115234,36.67499923706055,36.279998779296875,36.407501220703125,34.16994094848633,76425200,36.56999969482422,36.467498779296875,36.252498626708984,36.584999084472656,35.567501068115234,36.0724983215332
2017-06-23,36.282501220703125,36.790000915527344,36.27750015258789,36.56999969482422,34.32245635986328,141757600,36.45500183105469,36.407501220703125,36.467498779296875,36.252498626708984,36.584999084472656,35.567501068115234
2017-06-26,36.79249954223633,37.06999969482422,36.345001220703125,36.45500183105469,34.21453094482422,102769600,35.932498931884766,36.56999969482422,36.407501220703125,36.467498779296875,36.252498626708984,36.584999084472656
2017-06-27,36.252498626708984,36.540000915527344,35.904998779296875,35.932498931884766,33.7241325378418,99047600,36.45750045776367,36.45500183105469,36.56999969482422,36.407501220703125,36.467498779296875,36.252498626708984
2017-06-28,36.122501373291016,36.52750015258789,35.790000915527344,36.45750045776367,34.21687698364258,88329600,35.91999816894531,35.932498931884766,36.45500183105469,36.56999969482422,36.407501220703125,36.467498779296875
2017-06-29,36.1775016784668,36.282501220703125,35.56999969482422,35.91999816894531,33.712406158447266,125997600,36.005001068115234,36.45750045776367,35.932498931884766,36.45500183105469,36.56999969482422,36.407501220703125
2017-06-30,36.11249923706055,36.2400016784668,35.94499969482422,36.005001068115234,33.79219055175781,92096400,35.875,35.91999816894531,36.45750045776367,35.932498931884766,36.45500183105469,36.56999969482422
2017-07-03,36.220001220703125,36.32500076293945,35.775001525878906,35.875,33.67018127441406,57111200,36.022499084472656,36.005001068115234,35.91999816894531,36.45750045776367,35.932498931884766,36.45500183105469
2017-07-05,35.92250061035156,36.1974983215332,35.68000030517578,36.022499084472656,33.8086051940918,86278400,35.682498931884766,35.875,36.005001068115234,35.91999816894531,36.45750045776367,35.932498931884766
2017-07-06,35.755001068115234,35.875,35.602500915527344,35.682498931884766,33.489498138427734,96515200,36.04499816894531,36.022499084472656,35.875,36.005001068115234,35.91999816894531,36.45750045776367
2017-07-07,35.724998474121094,36.1875,35.724998474121094,36.04499816894531,33.829715728759766,76806800,36.26499938964844,35.682498931884766,36.022499084472656,35.875,36.005001068115234,35.91999816894531
2017-07-10,36.02750015258789,36.48749923706055,35.842498779296875,36.26499938964844,34.03620147705078,84362400,36.38249969482422,36.04499816894531,35.682498931884766,36.022499084472656,35.875,36.005001068115234
2017-07-11,36.182498931884766,36.462501525878906,36.095001220703125,36.38249969482422,34.14647674560547,79127200,36.435001373291016,36.26499938964844,36.04499816894531,35.682498931884766,36.022499084472656,35.875
2017-07-12,36.467498779296875,36.54499816894531,36.20500183105469,36.435001373291016,34.195743560791016,99538000,36.942501068115234,36.38249969482422,36.26499938964844,36.04499816894531,35.682498931884766,36.022499084472656
2017-07-13,36.375,37.122501373291016,36.36000061035156,36.942501068115234,34.672061920166016,100797600,37.2599983215332,36.435001373291016,36.38249969482422,36.26499938964844,36.04499816894531,35.682498931884766
2017-07-14,36.99250030517578,37.33250045776367,36.83250045776367,37.2599983215332,34.97004699707031,80528400,37.38999938964844,36.942501068115234,36.435001373291016,36.38249969482422,36.26499938964844,36.04499816894531
2017-07-17,37.20500183105469,37.724998474121094,37.14250183105469,37.38999938964844,35.092063903808594,95174000,37.52000045776367,37.2599983215332,36.942501068115234,36.435001373291016,36.38249969482422,36.26499938964844
2017-07-18,37.29999923706055,37.532501220703125,37.16749954223633,37.52000045776367,35.214073181152344,71475200,37.755001068115234,37.38999938964844,37.2599983215332,36.942501068115234,36.435001373291016,36.38249969482422
2017-07-19,37.619998931884766,37.85499954223633,37.48749923706055,37.755001068115234,35.434627532958984,83692000,37.584999084472656,37.52000045776367,37.38999938964844,37.2599983215332,36.942501068115234,36.435001373291016
2017-07-20,37.875,37.935001373291016,37.54750061035156,37.584999084472656,35.275081634521484,68974800,37.567501068115234,37.755001068115234,37.52000045776367,37.38999938964844,37.2599983215332,36.942501068115234
2017-07-21,37.497501373291016,37.61000061035156,37.220001220703125,37.567501068115234,35.2586555480957,105010400,38.022499084472656,37.584999084472656,37.755001068115234,37.52000045776367,37.38999938964844,37.2599983215332
2017-07-24,37.64500045776367,38.11000061035156,37.474998474121094,38.022499084472656,35.68568420410156,85972800,38.185001373291016,37.567501068115234,37.584999084472656,37.755001068115234,37.52000045776367,37.38999938964844
2017-07-25,37.95000076293945,38.459999084472656,37.95000076293945,38.185001373291016,35.83820724487305,75415600,38.3650016784668,38.022499084472656,37.567501068115234,37.584999084472656,37.755001068115234,37.52000045776367
2017-07-26,38.337501525878906,38.48249816894531,38.26499938964844,38.3650016784668,36.007144927978516,63124000,37.63999938964844,38.185001373291016,38.022499084472656,37.567501068115234,37.584999084472656,37.755001068115234
2017-07-27,38.4375,38.497501373291016,36.82500076293945,37.63999938964844,35.326690673828125,129905200,37.375,38.3650016784668,38.185001373291016,38.022499084472656,37.567501068115234,37.584999084472656
2017-07-28,37.47249984741211,37.557498931884766,37.29750061035156,37.375,35.07798385620117,68854800,37.182498931884766,37.63999938964844,38.3650016784668,38.185001373291016,38.022499084472656,37.567501068115234
